CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,Grade,Biology,Chemistry,EarthandSpaceScience,EnvironmentalScience,Physics,OtherScience
03,BERGEN,2620,LEONIA BORO,050,LEONIA HIGH SCHOOL,Enrolled in AP/IB Course,55,18,0,51,63,0
03,BERGEN,2620,LEONIA BORO,050,LEONIA HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
03,BERGEN,2740,LODI BOROUGH,050,LODI HIGH SCHOOL,9,212,0,0,3,0,30
03,BERGEN,2740,LODI BOROUGH,050,LODI HIGH SCHOOL,10,17,34,0,1,0,154
03,BERGEN,2740,LODI BOROUGH,050,LODI HIGH SCHOOL,11,13,83,0,86,0,104
03,BERGEN,2740,LODI BOROUGH,050,LODI HIGH SCHOOL,12,15,4,0,52,23,11
03,BERGEN,2740,LODI BOROUGH,050,LODI HIGH SCHOOL,Total,257,121,0,142,23,299
03,BERGEN,2740,LODI BOROUGH,050,LODI HIGH SCHOOL,Enrolled in AP/IB Course,18,19,0,11,10,0
03,BERGEN,2740,LODI BOROUGH,050,LODI HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
03,BERGEN,2860,LYNDHURST TWP,050,LYNDHURST HIGH SCHOOL,9,169,0,0,0,0,8
03,BERGEN,2860,LYNDHURST TWP,050,LYNDHURST HIGH SCHOOL,10,24,152,0,0,0,4
03,BERGEN,2860,LYNDHURST TWP,050,LYNDHURST HIGH SCHOOL,11,8,26,0,3,144,14
03,BERGEN,2860,LYNDHURST TWP,050,LYNDHURST HIGH SCHOOL,12,13,2,0,5,5,27
03,BERGEN,2860,LYNDHURST TWP,050,LYNDHURST HIGH SCHOOL,Total,214,180,0,8,149,53
03,BERGEN,2860,LYNDHURST TWP,050,LYNDHURST HIGH SCHOOL,Enrolled in AP/IB Course,14,0,0,8,23,0
03,BERGEN,2860,LYNDHURST TWP,050,LYNDHURST HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
03,BERGEN,2900,MAHWAH TWP,050,MAHWAH HIGH SCHOOL,9,226,0,0,0,0,4
03,BERGEN,2900,MAHWAH TWP,050,MAHWAH HIGH SCHOOL,10,5,238,0,0,1,3
03,BERGEN,2900,MAHWAH TWP,050,MAHWAH HIGH SCHOOL,11,0,6,0,1,195,7
03,BERGEN,2900,MAHWAH TWP,050,MAHWAH HIGH SCHOOL,12,23,9,0,12,30,118
03,BERGEN,2900,MAHWAH TWP,050,MAHWAH HIGH SCHOOL,Total,254,253,0,13,226,132
03,BERGEN,2900,MAHWAH TWP,050,MAHWAH HIGH SCHOOL,Enrolled in AP/IB Course,22,7,0,0,16,0
03,BERGEN,2900,MAHWAH TWP,050,MAHWAH HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
03,BERGEN,3170,MIDLAND PARK BORO,050,MIDLAND PARK JR./SR. HIGH SCHOOL,9,74,0,0,0,0,1
03,BERGEN,3170,MIDLAND PARK BORO,050,MIDLAND PARK JR./SR. HIGH SCHOOL,10,0,71,0,0,3,1
03,BERGEN,3170,MIDLAND PARK BORO,050,MIDLAND PARK JR./SR. HIGH SCHOOL,11,6,0,0,1,71,4
03,BERGEN,3170,MIDLAND PARK BORO,050,MIDLAND PARK JR./SR. HIGH SCHOOL,12,8,0,0,28,3,18
03,BERGEN,3170,MIDLAND PARK BORO,050,MIDLAND PARK JR./SR. HIGH SCHOOL,Total,88,71,0,29,77,24
03,BERGEN,3170,MIDLAND PARK BORO,050,MIDLAND PARK JR./SR. HIGH SCHOOL,Enrolled in AP/IB Course,14,0,0,0,0,0
03,BERGEN,3170,MIDLAND PARK BORO,050,MIDLAND PARK JR./SR. HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
03,BERGEN,3550,NEW MILFORD BORO,050,NEW MILFORD HIGH SCHOOL,9,112,0,0,0,0,0
03,BERGEN,3550,NEW MILFORD BORO,050,NEW MILFORD HIGH SCHOOL,10,7,149,3,0,0,2
03,BERGEN,3550,NEW MILFORD BORO,050,NEW MILFORD HIGH SCHOOL,11,12,2,0,4,144,7
03,BERGEN,3550,NEW MILFORD BORO,050,NEW MILFORD HIGH SCHOOL,12,38,8,0,6,23,17
03,BERGEN,3550,NEW MILFORD BORO,050,NEW MILFORD HIGH SCHOOL,Total,169,159,3,10,167,26
03,BERGEN,3550,NEW MILFORD BORO,050,NEW MILFORD HIGH SCHOOL,Enrolled in AP/IB Course,39,6,0,0,20,0
03,BERGEN,3550,NEW MILFORD BORO,050,NEW MILFORD HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
03,BERGEN,3600,NORTH ARLINGTON BORO,050,NORTH ARLINGTON HIGH SCHOOL,9,1,4,0,6,139,1
03,BERGEN,3600,NORTH ARLINGTON BORO,050,NORTH ARLINGTON HIGH SCHOOL,10,4,114,0,1,7,51
03,BERGEN,3600,NORTH ARLINGTON BORO,050,NORTH ARLINGTON HIGH SCHOOL,11,91,12,0,1,1,21
03,BERGEN,3600,NORTH ARLINGTON BORO,050,NORTH ARLINGTON HIGH SCHOOL,12,14,16,0,9,6,26
03,BERGEN,3600,NORTH ARLINGTON BORO,050,NORTH ARLINGTON HIGH SCHOOL,Total,110,146,0,17,153,99
03,BERGEN,3600,NORTH ARLINGTON BORO,050,NORTH ARLINGTON HIGH SCHOOL,Enrolled in AP/IB Course,11,0,0,0,0,0
03,BERGEN,3600,NORTH ARLINGTON BORO,050,NORTH ARLINGTON HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
03,BERGEN,3700,NORTHERN HIGHLANDS REG,050,NORTHERN HIGHLANDS REGIONAL HIGH SCHOOL,9,1,2,0,0,356,0
03,BERGEN,3700,NORTHERN HIGHLANDS REG,050,NORTHERN HIGHLANDS REGIONAL HIGH SCHOOL,10,0,336,0,0,7,1
03,BERGEN,3700,NORTHERN HIGHLANDS REG,050,NORTHERN HIGHLANDS REGIONAL HIGH SCHOOL,11,289,18,0,0,28,20
03,BERGEN,3700,NORTHERN HIGHLANDS REG,050,NORTHERN HIGHLANDS REGIONAL HIGH SCHOOL,12,44,6,0,39,37,173
03,BERGEN,3700,NORTHERN HIGHLANDS REG,050,NORTHERN HIGHLANDS REGIONAL HIGH SCHOOL,Total,334,362,0,39,428,194
03,BERGEN,3700,NORTHERN HIGHLANDS REG,050,NORTHERN HIGHLANDS REGIONAL HIGH SCHOOL,Enrolled in AP/IB Course,34,15,0,24,61,0
03,BERGEN,3700,NORTHERN HIGHLANDS REG,050,NORTHERN HIGHLANDS REGIONAL HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,47
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,050,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT DEMAREST,9,236,1,0,0,0,0
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,050,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT DEMAREST,10,5,256,0,0,0,0
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,050,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT DEMAREST,11,2,18,0,3,253,0
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,050,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT DEMAREST,12,19,10,0,15,23,120
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,050,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT DEMAREST,Total,262,285,0,18,276,120
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,050,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT DEMAREST,Enrolled in AP/IB Course,19,22,0,18,81,0
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,050,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT DEMAREST,Enrolled in Dual Enrollment Course,19,22,0,0,7,0
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,060,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT OLD TAPPAN,9,294,0,0,0,10,0
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,060,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT OLD TAPPAN,10,8,297,0,0,12,0
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,060,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT OLD TAPPAN,11,0,13,0,2,277,0
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,060,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT OLD TAPPAN,12,37,6,0,11,31,117
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,060,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT OLD TAPPAN,Total,339,316,0,13,330,117
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,060,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT OLD TAPPAN,Enrolled in AP/IB Course,37,12,0,13,74,0
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,060,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT OLD TAPPAN,Enrolled in Dual Enrollment Course,37,12,0,0,15,0
03,BERGEN,3910,PALISADES PARK,050,PALISADES PARK JR-SR HIGH SCHOOL,9,9,0,87,7,0,39
03,BERGEN,3910,PALISADES PARK,050,PALISADES PARK JR-SR HIGH SCHOOL,10,83,17,11,24,1,53
03,BERGEN,3910,PALISADES PARK,050,PALISADES PARK JR-SR HIGH SCHOOL,11,14,52,1,16,1,40
03,BERGEN,3910,PALISADES PARK,050,PALISADES PARK JR-SR HIGH SCHOOL,12,8,3,1,8,9,43
03,BERGEN,3910,PALISADES PARK,050,PALISADES PARK JR-SR HIGH SCHOOL,Total,114,72,100,55,11,175
03,BERGEN,3910,PALISADES PARK,050,PALISADES PARK JR-SR HIGH SCHOOL,Enrolled in AP/IB Course,9,8,0,15,5,0
03,BERGEN,3910,PALISADES PARK,050,PALISADES PARK JR-SR HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
03,BERGEN,3930,PARAMUS BORO,050,PARAMUS HIGH SCHOOL,9,0,0,13,2,268,82
03,BERGEN,3930,PARAMUS BORO,050,PARAMUS HIGH SCHOOL,10,30,281,0,2,11,27
03,BERGEN,3930,PARAMUS BORO,050,PARAMUS HIGH SCHOOL,11,278,16,0,5,8,26
03,BERGEN,3930,PARAMUS BORO,050,PARAMUS HIGH SCHOOL,12,80,7,1,24,16,79
03,BERGEN,3930,PARAMUS BORO,050,PARAMUS HIGH SCHOOL,Total,388,304,14,33,303,214
03,BERGEN,3930,PARAMUS BORO,050,PARAMUS HIGH SCHOOL,Enrolled in AP/IB Course,17,11,0,10,51,0
03,BERGEN,3930,PARAMUS BORO,050,PARAMUS HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
03,BERGEN,3940,PARK RIDGE BORO,050,PARK RIDGE HIGH SCHOOL,9,97,0,0,0,0,0
03,BERGEN,3940,PARK RIDGE BORO,050,PARK RIDGE HIGH SCHOOL,10,3,77,0,0,0,0
03,BERGEN,3940,PARK RIDGE BORO,050,PARK RIDGE HIGH SCHOOL,11,8,1,0,14,31,17
03,BERGEN,3940,PARK RIDGE BORO,050,PARK RIDGE HIGH SCHOOL,12,10,1,0,10,28,34
03,BERGEN,3940,PARK RIDGE BORO,050,PARK RIDGE HIGH SCHOOL,Total,118,79,0,24,59,51
03,BERGEN,3940,PARK RIDGE BORO,050,PARK RIDGE HIGH SCHOOL,Enrolled in AP/IB Course,17,0,0,0,0,0
03,BERGEN,3940,PARK RIDGE BORO,050,PARK RIDGE HIGH SCHOOL,Enrolled in Dual Enrollment Course,17,0,0,0,0,0
03,BERGEN,3960,PASCACK VALLEY REGIONAL,040,PASCACK HILLS HIGH SCHOOL,9,206,2,0,0,0,0
03,BERGEN,3960,PASCACK VALLEY REGIONAL,040,PASCACK HILLS HIGH SCHOOL,10,32,169,0,0,0,1
03,BERGEN,3960,PASCACK VALLEY REGIONAL,040,PASCACK HILLS HIGH SCHOOL,11,30,20,0,4,184,1
03,BERGEN,3960,PASCACK VALLEY REGIONAL,040,PASCACK HILLS HIGH SCHOOL,12,37,4,11,9,45,88
03,BERGEN,3960,PASCACK VALLEY REGIONAL,040,PASCACK HILLS HIGH SCHOOL,Total,305,195,11,13,229,90
03,BERGEN,3960,PASCACK VALLEY REGIONAL,040,PASCACK HILLS HIGH SCHOOL,Enrolled in AP/IB Course,45,19,0,13,94,0
03,BERGEN,3960,PASCACK VALLEY REGIONAL,040,PASCACK HILLS HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,24
03,BERGEN,3960,PASCACK VALLEY REGIONAL,050,PASCACK VALLEY HIGH SCHOOL,9,290,0,0,10,0,0
03,BERGEN,3960,PASCACK VALLEY REGIONAL,050,PASCACK VALLEY HIGH SCHOOL,10,20,293,0,0,4,0
03,BERGEN,3960,PASCACK VALLEY REGIONAL,050,PASCACK VALLEY HIGH SCHOOL,11,35,5,1,1,311,18
03,BERGEN,3960,PASCACK VALLEY REGIONAL,050,PASCACK VALLEY HIGH SCHOOL,12,48,5,13,10,21,182
03,BERGEN,3960,PASCACK VALLEY REGIONAL,050,PASCACK VALLEY HIGH SCHOOL,Total,393,303,14,21,336,200
03,BERGEN,3960,PASCACK VALLEY REGIONAL,050,PASCACK VALLEY HIGH SCHOOL,Enrolled in AP/IB Course,68,9,0,11,60,0
03,BERGEN,3960,PASCACK VALLEY REGIONAL,050,PASCACK VALLEY HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,125
03,BERGEN,4300,RAMAPO-INDIAN HILL REG,030,INDIAN HILLS HIGH SCHOOL,9,196,17,0,10,1,53
03,BERGEN,4300,RAMAPO-INDIAN HILL REG,030,INDIAN HILLS HIGH SCHOOL,10,56,183,0,9,0,23
03,BERGEN,4300,RAMAPO-INDIAN HILL REG,030,INDIAN HILLS HIGH SCHOOL,11,11,39,0,2,246,38
03,BERGEN,4300,RAMAPO-INDIAN HILL REG,030,INDIAN HILLS HIGH SCHOOL,12,78,7,0,3,39,156
03,BERGEN,4300,RAMAPO-INDIAN HILL REG,030,INDIAN HILLS HIGH SCHOOL,Total,341,246,0,24,286,270
03,BERGEN,4300,RAMAPO-INDIAN HILL REG,030,INDIAN HILLS HIGH SCHOOL,Enrolled in AP/IB Course,14,2,0,0,79,0
03,BERGEN,4300,RAMAPO-INDIAN HILL REG,030,INDIAN HILLS HIGH SCHOOL,Enrolled in Dual Enrollment Course,67,0,0,0,0,20
03,BERGEN,4300,RAMAPO-INDIAN HILL REG,050,RAMAPO HIGH SCHOOL,9,242,34,0,0,0,25
03,BERGEN,4300,RAMAPO-INDIAN HILL REG,050,RAMAPO HIGH SCHOOL,10,43,245,0,0,0,0
03,BERGEN,4300,RAMAPO-INDIAN HILL REG,050,RAMAPO HIGH SCHOOL,11,5,22,0,0,251,11
03,BERGEN,4300,RAMAPO-INDIAN HILL REG,050,RAMAPO HIGH SCHOOL,12,96,13,0,5,32,132
03,BERGEN,4300,RAMAPO-INDIAN HILL REG,050,RAMAPO HIGH SCHOOL,Total,386,314,0,5,283,168
03,BERGEN,4300,RAMAPO-INDIAN HILL REG,050,RAMAPO HIGH SCHOOL,Enrolled in AP/IB Course,19,14,0,0,105,0
03,BERGEN,4300,RAMAPO-INDIAN HILL REG,050,RAMAPO HIGH SCHOOL,Enrolled in Dual Enrollment Course,68,0,0,5,0,0
03,BERGEN,4310,RAMSEY BORO,050,RAMSEY HIGH SCHOOL,9,43,0,0,163,0,0
03,BERGEN,4310,RAMSEY BORO,050,RAMSEY HIGH SCHOOL,10,144,47,0,13,0,0
03,BERGEN,4310,RAMSEY BORO,050,RAMSEY HIGH SCHOOL,11,6,166,0,2,53,6
03,BERGEN,4310,RAMSEY BORO,050,RAMSEY HIGH SCHOOL,12,2,22,0,20,113,33
03,BERGEN,4310,RAMSEY BORO,050,RAMSEY HIGH SCHOOL,Total,195,235,0,198,166,39
03,BERGEN,4310,RAMSEY BORO,050,RAMSEY HIGH SCHOOL,Enrolled in AP/IB Course,0,16,0,19,35,0
03,BERGEN,4310,RAMSEY BORO,050,RAMSEY HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
03,BERGEN,4370,RIDGEFIELD BORO,050,RIDGEFIELD MEMORIAL HIGH SCHOOL,9,3,0,0,0,116,0
03,BERGEN,4370,RIDGEFIELD BORO,050,RIDGEFIELD MEMORIAL HIGH SCHOOL,10,88,1,0,0,4,7
03,BERGEN,4370,RIDGEFIELD BORO,050,RIDGEFIELD MEMORIAL HIGH SCHOOL,11,20,109,0,0,18,8
03,BERGEN,4370,RIDGEFIELD BORO,050,RIDGEFIELD MEMORIAL HIGH SCHOOL,12,4,8,0,8,27,44
03,BERGEN,4370,RIDGEFIELD BORO,050,RIDGEFIELD MEMORIAL HIGH SCHOOL,Total,115,118,0,8,165,59
03,BERGEN,4370,RIDGEFIELD BORO,050,RIDGEFIELD MEMORIAL HIGH SCHOOL,Enrolled in AP/IB Course,14,0,0,0,9,0
03,BERGEN,4370,RIDGEFIELD BORO,050,RIDGEFIELD MEMORIAL HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
03,BERGEN,4370,RIDGEFIELD BORO,100,SLOCUM SKEWES SCHOOL,9,N,N,N,N,N,N
03,BERGEN,4370,RIDGEFIELD BORO,100,SLOCUM SKEWES SCHOOL,10,N,N,N,N,N,N
03,BERGEN,4370,RIDGEFIELD BORO,100,SLOCUM SKEWES SCHOOL,11,1,0,0,0,0,0
03,BERGEN,4370,RIDGEFIELD BORO,100,SLOCUM SKEWES SCHOOL,12,2,0,0,0,0,0
03,BERGEN,4370,RIDGEFIELD BORO,100,SLOCUM SKEWES SCHOOL,Total,3,0,0,0,0,0
03,BERGEN,4370,RIDGEFIELD BORO,100,SLOCUM SKEWES SCHOOL,Enrolled in AP/IB Course,0,0,0,0,0,0
03,BERGEN,4370,RIDGEFIELD BORO,100,SLOCUM SKEWES SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
03,BERGEN,4380,RIDGEFIELD PARK TWP,050,RIDGEFIELD PARK JR SR HIGH SCHOOL,9,173,0,0,0,2,0
03,BERGEN,4380,RIDGEFIELD PARK TWP,050,RIDGEFIELD PARK JR SR HIGH SCHOOL,10,17,144,0,0,1,0
03,BERGEN,4380,RIDGEFIELD PARK TWP,050,RIDGEFIELD PARK JR SR HIGH SCHOOL,11,13,19,0,0,186,2
03,BERGEN,4380,RIDGEFIELD PARK TWP,050,RIDGEFIELD PARK JR SR HIGH SCHOOL,12,3,5,0,0,47,42
03,BERGEN,4380,RIDGEFIELD PARK TWP,050,RIDGEFIELD PARK JR SR HIGH SCHOOL,Total,206,168,0,0,236,44
03,BERGEN,4380,RIDGEFIELD PARK TWP,050,RIDGEFIELD PARK JR SR HIGH SCHOOL,Enrolled in AP/IB Course,11,16,0,0,17,0
03,BERGEN,4380,RIDGEFIELD PARK TWP,050,RIDGEFIELD PARK JR SR HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
03,BERGEN,4390,RIDGEWOOD VILLAGE,050,RIDGEWOOD HIGH SCHOOL,9,346,1,0,93,0,0
03,BERGEN,4390,RIDGEWOOD VILLAGE,050,RIDGEWOOD HIGH SCHOOL,10,73,366,0,1,0,13
03,BERGEN,4390,RIDGEWOOD VILLAGE,050,RIDGEWOOD HIGH SCHOOL,11,4,88,0,6,350,48
03,BERGEN,4390,RIDGEWOOD VILLAGE,050,RIDGEWOOD HIGH SCHOOL,12,48,16,0,71,127,173
03,BERGEN,4390,RIDGEWOOD VILLAGE,050,RIDGEWOOD HIGH SCHOOL,Total,471,471,0,171,477,234
03,BERGEN,4390,RIDGEWOOD VILLAGE,050,RIDGEWOOD HIGH SCHOOL,Enrolled in AP/IB Course,49,16,0,73,97,0
03,BERGEN,4390,RIDGEWOOD VILLAGE,050,RIDGEWOOD HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
03,BERGEN,4405,RIVER DELL REGIONAL,050,RIVER DELL REGIONAL HIGH SCHOOL,9,1,1,0,0,279,0
03,BERGEN,4405,RIVER DELL REGIONAL,050,RIVER DELL REGIONAL HIGH SCHOOL,10,1,194,0,69,4,8
03,BERGEN,4405,RIVER DELL REGIONAL,050,RIVER DELL REGIONAL HIGH SCHOOL,11,260,22,2,2,3,50
03,BERGEN,4405,RIVER DELL REGIONAL,050,RIVER DELL REGIONAL HIGH SCHOOL,12,63,21,12,0,35,92
03,BERGEN,4405,RIVER DELL REGIONAL,050,RIVER DELL REGIONAL HIGH SCHOOL,Total,325,238,14,71,321,150
03,BERGEN,4405,RIVER DELL REGIONAL,050,RIVER DELL REGIONAL HIGH SCHOOL,Enrolled in AP/IB Course,58,18,0,0,36,0
03,BERGEN,4405,RIVER DELL REGIONAL,050,RIVER DELL REGIONAL HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
03,BERGEN,4600,RUTHERFORD BORO,050,RUTHERFORD HIGH SCHOOL,9,183,1,0,1,0,1
03,BERGEN,4600,RUTHERFORD BORO,050,RUTHERFORD HIGH SCHOOL,10,6,132,0,42,0,1
03,BERGEN,4600,RUTHERFORD BORO,050,RUTHERFORD HIGH SCHOOL,11,11,40,0,3,79,92
03,BERGEN,4600,RUTHERFORD BORO,050,RUTHERFORD HIGH SCHOOL,12,6,7,0,0,38,55
03,BERGEN,4600,RUTHERFORD BORO,050,RUTHERFORD HIGH SCHOOL,Total,206,180,0,46,117,149
03,BERGEN,4600,RUTHERFORD BORO,050,RUTHERFORD HIGH SCHOOL,Enrolled in AP/IB Course,10,3,0,0,63,0
03,BERGEN,4600,RUTHERFORD BORO,050,RUTHERFORD HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,46,0,0,0,0
03,BERGEN,4610,SADDLE BROOK TWP,050,SADDLE BROOK MIDDLE/HIGH SCHOOL,9,126,3,0,18,0,23
03,BERGEN,4610,SADDLE BROOK TWP,050,SADDLE BROOK MIDDLE/HIGH SCHOOL,10,29,114,0,7,0,11
03,BERGEN,4610,SADDLE BROOK TWP,050,SADDLE BROOK MIDDLE/HIGH SCHOOL,11,2,83,0,17,18,11
03,BERGEN,4610,SADDLE BROOK TWP,050,SADDLE BROOK MIDDLE/HIGH SCHOOL,12,0,4,0,4,5,42
03,BERGEN,4610,SADDLE BROOK TWP,050,SADDLE BROOK MIDDLE/HIGH SCHOOL,Total,157,204,0,46,23,87
03,BERGEN,4610,SADDLE BROOK TWP,050,SADDLE BROOK MIDDLE/HIGH SCHOOL,Enrolled in AP/IB Course,0,0,0,12,9,0
03,BERGEN,4610,SADDLE BROOK TWP,050,SADDLE BROOK MIDDLE/HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
03,BERGEN,5150,TEANECK TWP,050,TEANECK HIGH SCHOOL,9,102,0,0,124,69,0
03,BERGEN,5150,TEANECK TWP,050,TEANECK HIGH SCHOOL,10,97,95,0,6,82,0
03,BERGEN,5150,TEANECK TWP,050,TEANECK HIGH SCHOOL,11,124,101,0,5,111,20
03,BERGEN,5150,TEANECK TWP,050,TEANECK HIGH SCHOOL,12,78,33,0,9,54,73
03,BERGEN,5150,TEANECK TWP,050,TEANECK HIGH SCHOOL,Total,401,229,0,144,316,93
03,BERGEN,5150,TEANECK TWP,050,TEANECK HIGH SCHOOL,Enrolled in AP/IB Course,65,19,0,7,14,0
03,BERGEN,5150,TEANECK TWP,050,TEANECK HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
03,BERGEN,5160,TENAFLY BORO,050,TENAFLY HIGH SCHOOL,9,120,0,0,0,317,0
03,BERGEN,5160,TENAFLY BORO,050,TENAFLY HIGH SCHOOL,10,216,113,0,0,15,17
03,BERGEN,5160,TENAFLY BORO,050,TENAFLY HIGH SCHOOL,11,46,214,0,2,60,26
03,BERGEN,5160,TENAFLY BORO,050,TENAFLY HIGH SCHOOL,12,41,10,0,6,158,90
03,BERGEN,5160,TENAFLY BORO,050,TENAFLY HIGH SCHOOL,Total,423,337,0,8,550,133
03,BERGEN,5160,TENAFLY BORO,050,TENAFLY HIGH SCHOOL,Enrolled in AP/IB Course,83,34,0,8,29,0
03,BERGEN,5160,TENAFLY BORO,050,TENAFLY HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,39
03,BERGEN,5410,WALDWICK BORO,030,WALDWICK HIGH SCHOOL,9,108,0,0,0,0,0
03,BERGEN,5410,WALDWICK BORO,030,WALDWICK HIGH SCHOOL,10,0,104,0,0,0,0
03,BERGEN,5410,WALDWICK BORO,030,WALDWICK HIGH SCHOOL,11,0,6,0,0,71,19
03,BERGEN,5410,WALDWICK BORO,030,WALDWICK HIGH SCHOOL,12,17,6,0,0,13,34
03,BERGEN,5410,WALDWICK BORO,030,WALDWICK HIGH SCHOOL,Total,125,116,0,0,84,53
03,BERGEN,5410,WALDWICK BORO,030,WALDWICK HIGH SCHOOL,Enrolled in AP/IB Course,17,6,0,0,12,0
03,BERGEN,5410,WALDWICK BORO,030,WALDWICK HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
03,BERGEN,5430,WALLINGTON BORO,050,WALLINGTON JUNIOR SENIOR HIGH SCHOOL,9,90,0,0,1,0,0
03,BERGEN,5430,WALLINGTON BORO,050,WALLINGTON JUNIOR SENIOR HIGH SCHOOL,10,3,57,48,2,1,0
03,BERGEN,5430,WALLINGTON BORO,050,WALLINGTON JUNIOR SENIOR HIGH SCHOOL,11,4,14,5,37,24,15
03,BERGEN,5430,WALLINGTON BORO,050,WALLINGTON JUNIOR SENIOR HIGH SCHOOL,12,27,0,1,4,7,22
03,BERGEN,5430,WALLINGTON BORO,050,WALLINGTON JUNIOR SENIOR HIGH SCHOOL,Total,124,71,54,44,32,37
03,BERGEN,5430,WALLINGTON BORO,050,WALLINGTON JUNIOR SENIOR HIGH SCHOOL,Enrolled in AP/IB Course,28,0,0,0,0,0
03,BERGEN,5430,WALLINGTON BORO,050,WALLINGTON JUNIOR SENIOR HIGH SCHOOL,Enrolled in Dual Enrollment Course,28,11,0,0,0,0
03,BERGEN,5755,WESTWOOD REGIONAL,050,WESTWOOD JUNIOR/SENIOR HIGH SCHOOL,9,2,3,0,0,205,0
03,BERGEN,5755,WESTWOOD REGIONAL,050,WESTWOOD JUNIOR/SENIOR HIGH SCHOOL,10,3,198,0,0,11,0
03,BERGEN,5755,WESTWOOD REGIONAL,050,WESTWOOD JUNIOR/SENIOR HIGH SCHOOL,11,197,18,0,10,7,10
03,BERGEN,5755,WESTWOOD REGIONAL,050,WESTWOOD JUNIOR/SENIOR HIGH SCHOOL,12,40,2,0,50,11,136
03,BERGEN,5755,WESTWOOD REGIONAL,050,WESTWOOD JUNIOR/SENIOR HIGH SCHOOL,Total,242,221,0,60,234,146
03,BERGEN,5755,WESTWOOD REGIONAL,050,WESTWOOD JUNIOR/SENIOR HIGH SCHOOL,Enrolled in AP/IB Course,28,17,0,24,11,0
03,BERGEN,5755,WESTWOOD REGIONAL,050,WESTWOOD JUNIOR/SENIOR HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,40
03,BERGEN,5830,WOOD-RIDGE BORO,050,WOOD-RIDGE JR/SR HIGH SCHOOL,9,0,0,0,0,111,0
03,BERGEN,5830,WOOD-RIDGE BORO,050,WOOD-RIDGE JR/SR HIGH SCHOOL,10,4,87,0,0,5,8
03,BERGEN,5830,WOOD-RIDGE BORO,050,WOOD-RIDGE JR/SR HIGH SCHOOL,11,5,35,0,0,65,38
